transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue,month,month name,weekday,weekday name,hour
167,1/1/2023,12:07:42,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,"R$ 3,00",1,janeiro,7,domingo,12
168,1/1/2023,12:08:21,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,"R$ 3,00",1,janeiro,7,domingo,12
169,1/1/2023,12:08:36,1,8,Hell's Kitchen,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,"R$ 3,10",1,janeiro,7,domingo,12
170,1/1/2023,12:09:11,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,"R$ 4,00",1,janeiro,7,domingo,12
171,1/1/2023,12:09:12,2,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 5,00",1,janeiro,7,domingo,12
172,1/1/2023,12:13:07,2,5,Lower Manhattan,38,"3,75",Coffee,Barista Espresso,Latte,"R$ 7,50",1,janeiro,7,domingo,12
173,1/1/2023,12:14:26,2,8,Hell's Kitchen,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,"R$ 6,20",1,janeiro,7,domingo,12
174,1/1/2023,12:17:38,2,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 5,00",1,janeiro,7,domingo,12
175,1/1/2023,12:18:07,2,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 4,40",1,janeiro,7,domingo,12
176,1/1/2023,12:18:44,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 6,00",1,janeiro,7,domingo,12
177,1/1/2023,12:20:16,2,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,"R$ 7,50",1,janeiro,7,domingo,12
178,1/1/2023,12:23:39,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,"R$ 3,00",1,janeiro,7,domingo,12
179,1/1/2023,12:27:06,2,5,Lower Manhattan,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,"R$ 8,50",1,janeiro,7,domingo,12
180,1/1/2023,12:30:46,2,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,"R$ 5,00",1,janeiro,7,domingo,12
181,1/1/2023,12:30:49,1,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,"R$ 3,75",1,janeiro,7,domingo,12
182,1/1/2023,12:33:20,2,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,"R$ 5,00",1,janeiro,7,domingo,12
183,1/1/2023,12:33:35,2,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,"R$ 5,00",1,janeiro,7,domingo,12
184,1/1/2023,12:35:53,2,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,"R$ 4,40",1,janeiro,7,domingo,12
185,1/1/2023,12:36:57,1,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,"R$ 3,75",1,janeiro,7,domingo,12
186,1/1/2023,12:38:28,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 6,00",1,janeiro,7,domingo,12
187,1/1/2023,12:42:26,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,"R$ 3,00",1,janeiro,7,domingo,12
188,1/1/2023,12:44:01,1,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,"R$ 3,75",1,janeiro,7,domingo,12
189,1/1/2023,12:44:31,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,"R$ 3,00",1,janeiro,7,domingo,12
190,1/1/2023,12:44:32,1,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,"R$ 2,50",1,janeiro,7,domingo,12
191,1/1/2023,12:45:52,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,"R$ 4,00",1,janeiro,7,domingo,12
192,1/1/2023,12:46:22,1,3,Astoria,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,"R$ 2,55",1,janeiro,7,domingo,12
193,1/1/2023,12:46:26,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,"R$ 2,50",1,janeiro,7,domingo,12
194,1/1/2023,12:46:55,1,3,Astoria,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,"R$ 3,50",1,janeiro,7,domingo,12
195,1/1/2023,12:46:55,1,3,Astoria,75,"3,5",Bakery,Pastry,Croissant,"R$ 3,50",1,janeiro,7,domingo,12
196,1/1/2023,12:48:08,2,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,"R$ 7,50",1,janeiro,7,domingo,12
197,1/1/2023,12:49:48,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,"R$ 3,00",1,janeiro,7,domingo,12
198,1/1/2023,12:50:15,1,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,"R$ 4,50",1,janeiro,7,domingo,12
199,1/1/2023,12:50:28,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,"R$ 6,00",1,janeiro,7,domingo,12
200,1/1/2023,12:51:21,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,"R$ 3,00",1,janeiro,7,domingo,12
201,1/1/2023,12:51:57,1,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,"R$ 4,75",1,janeiro,7,domingo,12
202,1/1/2023,12:51:57,1,5,Lower Manhattan,72,"3,25",Bakery,Scone,Ginger Scone,"R$ 3,25",1,janeiro,7,domingo,12
203,1/1/2023,12:52:18,1,5,Lower Manhattan,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,"R$ 2,55",1,janeiro,7,domingo,12
204,1/1/2023,12:52:18,1,5,Lower Manhattan,75,"3,5",Bakery,Pastry,Croissant,"R$ 3,50",1,janeiro,7,domingo,12
205,1/1/2023,12:53:11,2,8,Hell's Kitchen,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,"R$ 5,00",1,janeiro,7,domingo,12
206,1/1/2023,12:53:59,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,"R$ 3,00",1,janeiro,7,domingo,12
207,1/1/2023,12:55:25,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 3,00",1,janeiro,7,domingo,12
208,1/1/2023,12:55:27,1,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,"R$ 3,10",1,janeiro,7,domingo,12
209,1/1/2023,12:55:27,1,5,Lower Manhattan,75,"3,5",Bakery,Pastry,Croissant,"R$ 3,50",1,janeiro,7,domingo,12
210,1/1/2023,12:55:36,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,"R$ 3,00",1,janeiro,7,domingo,12
211,1/1/2023,12:55:53,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,"R$ 6,00",1,janeiro,7,domingo,12
212,1/1/2023,12:56:33,1,3,Astoria,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,"R$ 4,75",1,janeiro,7,domingo,12
213,1/1/2023,12:56:59,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,"R$ 3,00",1,janeiro,7,domingo,12
214,1/1/2023,12:58:54,2,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,"R$ 5,00",1,janeiro,7,domingo,12
215,1/1/2023,12:59:06,1,8,Hell's Kitchen,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,"R$ 3,75",1,janeiro,7,domingo,13
216,1/1/2023,13:00:38,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,"R$ 6,00",1,janeiro,7,domingo,13
217,1/1/2023,13:01:33,2,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 4,40",1,janeiro,7,domingo,13
218,1/1/2023,13:02:40,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 3,00",1,janeiro,7,domingo,13
219,1/1/2023,13:02:40,1,8,Hell's Kitchen,78,"4,5",Bakery,Scone,Scottish Cream Scone ,"R$ 4,50",1,janeiro,7,domingo,13
220,1/1/2023,13:02:52,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,"R$ 3,00",1,janeiro,7,domingo,13
221,1/1/2023,13:03:13,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,"R$ 6,00",1,janeiro,7,domingo,13
222,1/1/2023,13:04:01,2,8,Hell's Kitchen,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 4,40",1,janeiro,7,domingo,13
223,1/1/2023,13:04:01,1,8,Hell's Kitchen,72,"3,25",Bakery,Scone,Ginger Scone,"R$ 3,25",1,janeiro,7,domingo,13
224,1/1/2023,13:04:22,2,8,Hell's Kitchen,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,"R$ 5,00",1,janeiro,7,domingo,13
225,1/1/2023,13:04:37,2,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,"R$ 5,00",1,janeiro,7,domingo,13
226,1/1/2023,13:04:51,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,"R$ 2,00",1,janeiro,7,domingo,13
227,1/1/2023,13:05:56,1,3,Astoria,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,"R$ 3,50",1,janeiro,7,domingo,13
228,1/1/2023,13:07:37,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,"R$ 6,00",1,janeiro,7,domingo,13
229,1/1/2023,13:09:03,1,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,"R$ 3,10",1,janeiro,7,domingo,13
230,1/1/2023,13:12:03,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,"R$ 6,00",1,janeiro,7,domingo,13
231,1/1/2023,13:13:09,1,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,"R$ 3,75",1,janeiro,7,domingo,13
232,1/1/2023,13:17:30,1,8,Hell's Kitchen,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,"R$ 2,55",1,janeiro,7,domingo,13
233,1/1/2023,13:17:32,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,"R$ 8,00",1,janeiro,7,domingo,13
234,1/1/2023,13:18:34,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 6,00",1,janeiro,7,domingo,13
235,1/1/2023,13:19:09,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,"R$ 4,00",1,janeiro,7,domingo,13
236,1/1/2023,13:19:09,1,8,Hell's Kitchen,75,"3,5",Bakery,Pastry,Croissant,"R$ 3,50",1,janeiro,7,domingo,13
237,1/1/2023,13:19:36,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,"R$ 2,50",1,janeiro,7,domingo,13
238,1/1/2023,13:19:56,2,8,Hell's Kitchen,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,"R$ 4,40",1,janeiro,7,domingo,13
239,1/1/2023,13:20:51,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,"R$ 6,20",1,janeiro,7,domingo,13
240,1/1/2023,13:21:23,2,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,"R$ 7,50",1,janeiro,7,domingo,13
241,1/1/2023,13:22:11,1,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,"R$ 2,50",1,janeiro,7,domingo,13
242,1/1/2023,13:22:45,2,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,"R$ 5,00",1,janeiro,7,domingo,13
243,1/1/2023,13:23:54,2,3,Astoria,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,"R$ 7,00",1,janeiro,7,domingo,13
244,1/1/2023,13:24:29,2,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,"R$ 7,50",1,janeiro,7,domingo,13
245,1/1/2023,13:30:49,2,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,"R$ 4,40",1,janeiro,7,domingo,13
246,1/1/2023,13:32:07,2,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 4,40",1,janeiro,7,domingo,13
247,1/1/2023,13:32:34,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,"R$ 3,00",1,janeiro,7,domingo,13
248,1/1/2023,13:34:12,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,"R$ 4,00",1,janeiro,7,domingo,13
249,1/1/2023,13:38:09,1,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,"R$ 3,50",1,janeiro,7,domingo,13
250,1/1/2023,13:38:11,2,8,Hell's Kitchen,40,"3,75",Coffee,Barista Espresso,Cappuccino,"R$ 7,50",1,janeiro,7,domingo,13
251,1/1/2023,13:39:41,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,"R$ 3,00",1,janeiro,7,domingo,13
252,1/1/2023,13:40:47,2,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,"R$ 5,00",1,janeiro,7,domingo,13
253,1/1/2023,13:41:09,2,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,"R$ 5,00",1,janeiro,7,domingo,13
254,1/1/2023,13:42:10,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,"R$ 3,00",1,janeiro,7,domingo,13
255,1/1/2023,13:42:49,1,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,"R$ 3,75",1,janeiro,7,domingo,13
256,1/1/2023,13:42:58,1,5,Lower Manhattan,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,"R$ 2,50",1,janeiro,7,domingo,13
257,1/1/2023,13:42:58,1,5,Lower Manhattan,72,"3,25",Bakery,Scone,Ginger Scone,"R$ 3,25",1,janeiro,7,domingo,13
258,1/1/2023,13:43:18,2,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,"R$ 5,00",1,janeiro,7,domingo,13
259,1/1/2023,13:43:18,1,3,Astoria,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,"R$ 3,25",1,janeiro,7,domingo,13
260,1/1/2023,13:43:41,2,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 4,40",1,janeiro,7,domingo,13
261,1/1/2023,13:44:26,1,3,Astoria,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,"R$ 3,10",1,janeiro,7,domingo,13
262,1/1/2023,13:47:51,1,8,Hell's Kitchen,40,"3,75",Coffee,Barista Espresso,Cappuccino,"R$ 3,75",1,janeiro,7,domingo,13
263,1/1/2023,13:49:03,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,"R$ 4,00",1,janeiro,7,domingo,13
264,1/1/2023,13:50:09,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,"R$ 3,00",1,janeiro,7,domingo,13
265,1/1/2023,13:50:47,2,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,"R$ 5,00",1,janeiro,7,domingo,13
266,1/1/2023,13:51:56,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,"R$ 6,00",1,janeiro,7,domingo,13
267,1/1/2023,13:53:04,2,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,"R$ 7,50",1,janeiro,7,domingo,13
268,1/1/2023,13:53:31,1,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,"R$ 3,50",1,janeiro,7,domingo,13
269,1/1/2023,13:54:18,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,"R$ 4,00",1,janeiro,7,domingo,13
270,1/1/2023,13:55:04,1,5,Lower Manhattan,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,"R$ 2,50",1,janeiro,7,domingo,13
271,1/1/2023,13:55:50,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,"R$ 6,00",1,janeiro,7,domingo,13
272,1/1/2023,13:56:15,2,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,"R$ 5,00",1,janeiro,7,domingo,13
273,1/1/2023,13:56:24,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,"R$ 3,00",1,janeiro,7,domingo,13
274,1/1/2023,13:57:34,2,5,Lower Manhattan,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,"R$ 7,00",1,janeiro,7,domingo,13
275,1/1/2023,13:57:34,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,"R$ 3,75",1,janeiro,7,domingo,13
276,1/1/2023,13:58:10,2,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,"R$ 5,00",1,janeiro,7,domingo,13
277,1/1/2023,13:58:11,1,5,Lower Manhattan,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,"R$ 2,45",1,janeiro,7,domingo,13
278,1/1/2023,13:59:58,2,5,Lower Manhattan,39,"4,25",Coffee,Barista Espresso,Latte Rg,"R$ 8,50",1,janeiro,7,domingo,14
279,1/1/2023,14:03:34,2,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 4,40",1,janeiro,7,domingo,14
280,1/1/2023,14:03:34,1,5,Lower Manhattan,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,"R$ 3,25",1,janeiro,7,domingo,14
281,1/1/2023,14:03:41,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,"R$ 3,00",1,janeiro,7,domingo,14
282,1/1/2023,14:07:12,2,3,Astoria,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,"R$ 8,50",1,janeiro,7,domingo,14
283,1/1/2023,14:07:56,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,"R$ 2,50",1,janeiro,7,domingo,14
284,1/1/2023,14:08:03,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,"R$ 3,00",1,janeiro,7,domingo,14
285,1/1/2023,14:08:03,1,8,Hell's Kitchen,71,"3,75",Bakery,Pastry,Chocolate Croissant,"R$ 3,75",1,janeiro,7,domingo,14
286,1/1/2023,14:11:14,2,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,"R$ 7,50",1,janeiro,7,domingo,14
287,1/1/2023,14:13:28,2,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,"R$ 6,20",1,janeiro,7,domingo,14
288,1/1/2023,14:19:57,2,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,"R$ 5,00",1,janeiro,7,domingo,14
289,1/1/2023,14:20:06,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,"R$ 6,20",1,janeiro,7,domingo,14
290,1/1/2023,14:20:08,2,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,"R$ 5,00",1,janeiro,7,domingo,14
291,1/1/2023,14:22:01,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 6,00",1,janeiro,7,domingo,14
292,1/1/2023,14:22:38,2,5,Lower Manhattan,39,"4,25",Coffee,Barista Espresso,Latte Rg,"R$ 8,50",1,janeiro,7,domingo,14
293,1/1/2023,14:23:28,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,"R$ 4,00",1,janeiro,7,domingo,14
294,1/1/2023,14:23:28,1,8,Hell's Kitchen,71,"3,75",Bakery,Pastry,Chocolate Croissant,"R$ 3,75",1,janeiro,7,domingo,14
295,1/1/2023,14:24:55,2,3,Astoria,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,"R$ 8,50",1,janeiro,7,domingo,14
296,1/1/2023,14:24:55,1,3,Astoria,79,"3,75",Bakery,Scone,Jumbo Savory Scone,"R$ 3,75",1,janeiro,7,domingo,14
297,1/1/2023,14:25:32,2,3,Astoria,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,"R$ 7,00",1,janeiro,7,domingo,14
298,1/1/2023,14:25:39,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,"R$ 6,00",1,janeiro,7,domingo,14
299,1/1/2023,14:26:36,1,8,Hell's Kitchen,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,"R$ 4,75",1,janeiro,7,domingo,14
300,1/1/2023,14:29:05,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,"R$ 6,00",1,janeiro,7,domingo,14
301,1/1/2023,14:29:50,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 6,00",1,janeiro,7,domingo,14
302,1/1/2023,14:29:50,1,5,Lower Manhattan,78,"4,5",Bakery,Scone,Scottish Cream Scone ,"R$ 4,50",1,janeiro,7,domingo,14
303,1/1/2023,14:30:51,1,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,"R$ 2,50",1,janeiro,7,domingo,14
304,1/1/2023,14:30:58,1,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,"R$ 3,10",1,janeiro,7,domingo,14
305,1/1/2023,14:31:26,1,5,Lower Manhattan,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,"R$ 2,50",1,janeiro,7,domingo,14
306,1/1/2023,14:32:20,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,"R$ 6,00",1,janeiro,7,domingo,14
307,1/1/2023,14:32:42,2,5,Lower Manhattan,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,"R$ 8,50",1,janeiro,7,domingo,14
308,1/1/2023,14:32:54,2,8,Hell's Kitchen,39,"4,25",Coffee,Barista Espresso,Latte Rg,"R$ 8,50",1,janeiro,7,domingo,14
309,1/1/2023,14:35:47,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,"R$ 4,00",1,janeiro,7,domingo,14
310,1/1/2023,14:36:23,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,"R$ 6,00",1,janeiro,7,domingo,14
311,1/1/2023,14:36:35,1,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,"R$ 3,10",1,janeiro,7,domingo,14
312,1/1/2023,14:37:48,1,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,"R$ 2,50",1,janeiro,7,domingo,14
313,1/1/2023,14:39:06,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,"R$ 3,00",1,janeiro,7,domingo,14
314,1/1/2023,14:39:48,2,8,Hell's Kitchen,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,"R$ 4,90",1,janeiro,7,domingo,14
315,1/1/2023,14:42:39,2,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,"R$ 9,50",1,janeiro,7,domingo,14
316,1/1/2023,14:43:13,2,3,Astoria,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 5,00",1,janeiro,7,domingo,14
317,1/1/2023,14:45:31,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,"R$ 3,00",1,janeiro,7,domingo,14
318,1/1/2023,14:46:09,1,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,"R$ 2,50",1,janeiro,7,domingo,14
319,1/1/2023,14:47:29,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,"R$ 3,00",1,janeiro,7,domingo,14
320,1/1/2023,14:47:29,1,8,Hell's Kitchen,75,"3,5",Bakery,Pastry,Croissant,"R$ 3,50",1,janeiro,7,domingo,14
321,1/1/2023,14:49:49,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,"R$ 6,00",1,janeiro,7,domingo,14
322,1/1/2023,14:51:19,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,"R$ 6,00",1,janeiro,7,domingo,14
323,1/1/2023,14:55:34,2,3,Astoria,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,"R$ 4,90",1,janeiro,7,domingo,14
324,1/1/2023,14:58:07,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,"R$ 6,00",1,janeiro,7,domingo,14
325,1/1/2023,14:58:35,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,"R$ 3,00",1,janeiro,7,domingo,15
326,1/1/2023,15:02:04,2,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,"R$ 8,50",1,janeiro,7,domingo,15
327,1/1/2023,15:02:28,1,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,"R$ 3,75",1,janeiro,7,domingo,15
328,1/1/2023,15:06:27,2,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 4,40",1,janeiro,7,domingo,15
329,1/1/2023,15:08:28,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,"R$ 6,00",1,janeiro,7,domingo,15
330,1/1/2023,15:09:37,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,"R$ 2,00",1,janeiro,7,domingo,15
331,1/1/2023,15:09:54,1,8,Hell's Kitchen,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,"R$ 4,75",1,janeiro,7,domingo,15
332,1/1/2023,15:10:10,1,5,Lower Manhattan,40,"3,75",Coffee,Barista Espresso,Cappuccino,"R$ 3,75",1,janeiro,7,domingo,15
333,1/1/2023,15:10:10,1,5,Lower Manhattan,75,"3,5",Bakery,Pastry,Croissant,"R$ 3,50",1,janeiro,7,domingo,15
334,1/1/2023,15:12:22,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,"R$ 3,00",1,janeiro,7,domingo,15
